__v,_id,className,day,name,profession,status,teacher,time,wday
0,62799a36bd3aabf0e1b8e19a,ח3,24/04/2022,גיא דהן,חשבון,present,חיים כהן,12:27,Sunday
0,62799a36bd3aabf0e1b8e199,ח3,24/04/2022,ג׳ייסון סטטהם,חשבון,present,חיים כהן,12:27,Sunday
0,62799a36bd3aabf0e1b8e196,ח3,24/04/2022,ברק אובמה,חשבון,present,חיים כהן,12:27,Sunday
0,62799a36bd3aabf0e1b8e1a2,ח3,24/04/2022,ג׳וני דפ,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e19d,ח3,24/04/2022,עדן דדון,חשבון,present,חיים כהן,12:27,Sunday
0,62799a36bd3aabf0e1b8e1a1,ח3,24/04/2022,ג׳ו ביידן,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e19e,ח3,24/04/2022,אביחי ממן,"תנ""ך",home,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e1a0,ח3,24/04/2022,ברק אובמה,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e19f,ח3,24/04/2022,בראד פיט,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e19c,ח3,24/04/2022,נופר צדפיה,חשבון,home,חיים כהן,12:27,Sunday
0,62799a36bd3aabf0e1b8e1aa,ח1,24/04/2022,אנג׳לינה ג׳ולי,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1a5,ח3,24/04/2022,דניאל אסייג,"תנ""ך",home,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e1a7,ח3,24/04/2022,עדן דדון,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e1a8,ח1,24/04/2022,אגם בוחבוט,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1a9,ח1,24/04/2022,אמבר הרד,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1a6,ח3,24/04/2022,נופר צדפיה,"תנ""ך",home,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e1a4,ח3,24/04/2022,גיא דהן,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e1a3,ח3,24/04/2022,ג׳ייסון סטטהם,"תנ""ך",present,אלעד דהן,08:41,Sunday
0,62799a36bd3aabf0e1b8e1b3,ח2,24/04/2022,דודו אהרון,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1ae,ח1,24/04/2022,סיטארה אלייב,חשבון,home,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1ac,ח1,24/04/2022,בר רפאלי,חשבון,home,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1b2,ח2,24/04/2022,ג׳סטין ביבר,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1af,ח1,24/04/2022,עדן מוזס,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1b0,ח1,24/04/2022,עינב בן חמו,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1b1,ח1,24/04/2022,שקד בן חמו,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1ad,ח1,24/04/2022,דודי ביטון,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1ab,ח1,24/04/2022,ביבי נתניהו,חשבון,present,חיים כהן,08:40,Sunday
0,62799a36bd3aabf0e1b8e1bd,ח2,24/04/2022,דודו אהרון,ערבית,evasion,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1b8,ח2,24/04/2022,יעל בר זוהר,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1b9,ח2,24/04/2022,ליאור אוחנה,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1b5,ח2,24/04/2022,טל חדד,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1b7,ח2,24/04/2022,יהודית מנדלבוים,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1bb,ח2,24/04/2022,נועה קירל,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1bc,ח2,24/04/2022,ג׳סטין ביבר,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1ba,ח2,24/04/2022,מנדל שמעון עמר,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1b4,ח2,24/04/2022,דונלד טראמפ,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1b6,ח2,24/04/2022,יאיר לפיד,אנגלית,present,עוז שלום,08:39,Sunday
0,62799a36bd3aabf0e1b8e1c8,ח1,24/04/2022,אנג׳לינה ג׳ולי,לשון,present,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1c0,ח2,24/04/2022,יאיר לפיד,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1c3,ח2,24/04/2022,ליאור אוחנה,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1c1,ח2,24/04/2022,יהודית מנדלבוים,ערבית,evasion,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1c6,ח1,24/04/2022,אגם בוחבוט,לשון,present,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1c7,ח1,24/04/2022,אמבר הרד,לשון,present,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1c4,ח2,24/04/2022,מנדל שמעון עמר,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1c2,ח2,24/04/2022,יעל בר זוהר,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1c5,ח2,24/04/2022,נועה קירל,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1bf,ח2,24/04/2022,טל חדד,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1be,ח2,24/04/2022,דונלד טראמפ,ערבית,present,ליאור סבוני,10:26,Sunday
0,62799a36bd3aabf0e1b8e1d4,ח3,24/04/2022,ג׳וני דפ,אנגלית,present,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1d3,ח3,24/04/2022,ג׳ו ביידן,אנגלית,present,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1cc,ח1,24/04/2022,סיטארה אלייב,לשון,home,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1cf,ח1,24/04/2022,שקד בן חמו,לשון,present,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1cb,ח1,24/04/2022,דודי ביטון,לשון,present,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1d0,ח3,24/04/2022,אביחי ממן,אנגלית,home,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1cd,ח1,24/04/2022,עדן מוזס,לשון,present,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1ce,ח1,24/04/2022,עינב בן חמו,לשון,present,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1c9,ח1,24/04/2022,ביבי נתניהו,לשון,evasion,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1d1,ח3,24/04/2022,בראד פיט,אנגלית,present,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1d2,ח3,24/04/2022,ברק אובמה,אנגלית,present,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1ca,ח1,24/04/2022,בר רפאלי,לשון,home,סמדר שולמן,12:24,Sunday
0,62799a36bd3aabf0e1b8e1d9,ח3,24/04/2022,עדן דדון,אנגלית,evasion,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1e1,ח2,24/04/2022,ליאור אוחנה,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1d6,ח3,24/04/2022,גיא דהן,אנגלית,present,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1df,ח2,24/04/2022,יהודית מנדלבוים,"תנ""ך",evasion,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1d7,ח3,24/04/2022,דניאל אסייג,אנגלית,home,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1dc,ח2,24/04/2022,דונלד טראמפ,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1de,ח2,24/04/2022,יאיר לפיד,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1d8,ח3,24/04/2022,נופר צדפיה,אנגלית,home,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1dd,ח2,24/04/2022,טל חדד,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1db,ח2,24/04/2022,דודו אהרון,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1e0,ח2,24/04/2022,יעל בר זוהר,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1d5,ח3,24/04/2022,ג׳ייסון סטטהם,אנגלית,present,עוז שלום,10:27,Sunday
0,62799a36bd3aabf0e1b8e1da,ח2,24/04/2022,ג׳סטין ביבר,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1e3,ח2,24/04/2022,נועה קירל,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a36bd3aabf0e1b8e1e2,ח2,24/04/2022,מנדל שמעון עמר,"תנ""ך",present,אלעד דהן,12:25,Sunday
0,62799a46eb2f7274ce1912e6,ח1,25/04/2022,אמבר הרד,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912e5,ח1,25/04/2022,אגם בוחבוט,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912e7,ח1,25/04/2022,אנג׳לינה ג׳ולי,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912e9,ח1,25/04/2022,בר רפאלי,פיזיקה,home,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912eb,ח1,25/04/2022,סיטארה אלייב,פיזיקה,home,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912ea,ח1,25/04/2022,דודי ביטון,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912e8,ח1,25/04/2022,ביבי נתניהו,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912ee,ח1,25/04/2022,שקד בן חמו,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912ef,ח2,25/04/2022,ג׳סטין ביבר,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912ed,ח1,25/04/2022,עינב בן חמו,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912f0,ח2,25/04/2022,דודו אהרון,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912ec,ח1,25/04/2022,עדן מוזס,פיזיקה,present,גליה מוריוסף,10:25,Monday
0,62799a46eb2f7274ce1912f2,ח2,25/04/2022,טל חדד,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912f3,ח2,25/04/2022,יאיר לפיד,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912f5,ח2,25/04/2022,יעל בר זוהר,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912f6,ח2,25/04/2022,ליאור אוחנה,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912f4,ח2,25/04/2022,יהודית מנדלבוים,היסטוריה,home,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912f1,ח2,25/04/2022,דונלד טראמפ,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912f8,ח2,25/04/2022,נועה קירל,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce1912fa,ח2,25/04/2022,דודו אהרון,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce1912fc,ח2,25/04/2022,טל חדד,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce1912fd,ח2,25/04/2022,יאיר לפיד,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce1912fb,ח2,25/04/2022,דונלד טראמפ,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce1912f9,ח2,25/04/2022,ג׳סטין ביבר,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce1912f7,ח2,25/04/2022,מנדל שמעון עמר,היסטוריה,present,שלי מיכאלאשוילי,10:23,Monday
0,62799a46eb2f7274ce191300,ח2,25/04/2022,ליאור אוחנה,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce191305,ח3,25/04/2022,ברק אובמה,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce191301,ח2,25/04/2022,מנדל שמעון עמר,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce191303,ח3,25/04/2022,אביחי ממן,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce191302,ח2,25/04/2022,נועה קירל,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce1912ff,ח2,25/04/2022,יעל בר זוהר,חשבון,present,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce191304,ח3,25/04/2022,בראד פיט,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce1912fe,ח2,25/04/2022,יהודית מנדלבוים,חשבון,home,חיים כהן,08:23,Monday
0,62799a46eb2f7274ce191307,ח3,25/04/2022,ג׳וני דפ,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce191309,ח3,25/04/2022,גיא דהן,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce19130e,ח2,25/04/2022,דודו אהרון,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191308,ח3,25/04/2022,ג׳ייסון סטטהם,לשון,evasion,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce19130a,ח3,25/04/2022,דניאל אסייג,לשון,home,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce19130d,ח2,25/04/2022,ג׳סטין ביבר,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce19130b,ח3,25/04/2022,נופר צדפיה,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce19130c,ח3,25/04/2022,עדן דדון,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce191306,ח3,25/04/2022,ג׳ו ביידן,לשון,present,סמדר שולמן,10:23,Monday
0,62799a46eb2f7274ce191318,ח3,25/04/2022,בראד פיט,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce191310,ח2,25/04/2022,טל חדד,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191311,ח2,25/04/2022,יאיר לפיד,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191316,ח2,25/04/2022,נועה קירל,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191315,ח2,25/04/2022,מנדל שמעון עמר,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191314,ח2,25/04/2022,ליאור אוחנה,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191317,ח3,25/04/2022,אביחי ממן,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce191313,ח2,25/04/2022,יעל בר זוהר,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191312,ח2,25/04/2022,יהודית מנדלבוים,לשון,home,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce19130f,ח2,25/04/2022,דונלד טראמפ,לשון,present,סמדר שולמן,12:23,Monday
0,62799a46eb2f7274ce191323,ח1,25/04/2022,אנג׳לינה ג׳ולי,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce191321,ח1,25/04/2022,אגם בוחבוט,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce19131c,ח3,25/04/2022,ג׳ייסון סטטהם,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce19131d,ח3,25/04/2022,גיא דהן,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce191322,ח1,25/04/2022,אמבר הרד,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce19131f,ח3,25/04/2022,נופר צדפיה,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce19131b,ח3,25/04/2022,ג׳וני דפ,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce19131a,ח3,25/04/2022,ג׳ו ביידן,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce19131e,ח3,25/04/2022,דניאל אסייג,היסטוריה,home,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce191319,ח3,25/04/2022,ברק אובמה,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce191320,ח3,25/04/2022,עדן דדון,היסטוריה,present,שלי מיכאלאשוילי,08:29,Monday
0,62799a46eb2f7274ce191328,ח1,25/04/2022,עדן מוזס,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce191327,ח1,25/04/2022,סיטארה אלייב,"תנ""ך",home,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce191329,ח1,25/04/2022,עינב בן חמו,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce191326,ח1,25/04/2022,דודי ביטון,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce19132e,ח3,25/04/2022,ג׳ו ביידן,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19132d,ח3,25/04/2022,ברק אובמה,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19132f,ח3,25/04/2022,ג׳וני דפ,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19132c,ח3,25/04/2022,בראד פיט,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19132b,ח3,25/04/2022,אביחי ממן,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19132a,ח1,25/04/2022,שקד בן חמו,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce191325,ח1,25/04/2022,בר רפאלי,"תנ""ך",home,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce191324,ח1,25/04/2022,ביבי נתניהו,"תנ""ך",present,אלעד דהן,12:25,Monday
0,62799a46eb2f7274ce191331,ח3,25/04/2022,גיא דהן,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19133c,ח1,25/04/2022,עדן מוזס,אנגלית,present,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce191337,ח1,25/04/2022,אנג׳לינה ג׳ולי,אנגלית,evasion,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce191335,ח1,25/04/2022,אגם בוחבוט,אנגלית,present,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce191332,ח3,25/04/2022,דניאל אסייג,ספרות,home,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce191336,ח1,25/04/2022,אמבר הרד,אנגלית,present,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce191333,ח3,25/04/2022,נופר צדפיה,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce191339,ח1,25/04/2022,בר רפאלי,אנגלית,home,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce19133a,ח1,25/04/2022,דודי ביטון,אנגלית,present,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce191334,ח3,25/04/2022,עדן דדון,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19133b,ח1,25/04/2022,סיטארה אלייב,אנגלית,home,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce191338,ח1,25/04/2022,ביבי נתניהו,אנגלית,present,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce191330,ח3,25/04/2022,ג׳ייסון סטטהם,ספרות,present,אושרי גנאח,12:26,Monday
0,62799a46eb2f7274ce19133e,ח1,25/04/2022,שקד בן חמו,אנגלית,present,עוז שלום,08:27,Monday
0,62799a46eb2f7274ce19133d,ח1,25/04/2022,עינב בן חמו,אנגלית,present,עוז שלום,08:27,Monday
0,62799a657b083ca37dfe4f37,ח2,26/04/2022,דונלד טראמפ,אנגלית,evasion,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f35,ח2,26/04/2022,ג׳סטין ביבר,אנגלית,present,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f36,ח2,26/04/2022,דודו אהרון,אנגלית,present,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f3b,ח2,26/04/2022,יעל בר זוהר,אנגלית,present,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f3a,ח2,26/04/2022,יהודית מנדלבוים,אנגלית,present,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f39,ח2,26/04/2022,יאיר לפיד,אנגלית,evasion,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f38,ח2,26/04/2022,טל חדד,אנגלית,present,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f40,ח2,26/04/2022,דודו אהרון,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f3e,ח2,26/04/2022,נועה קירל,אנגלית,present,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f3f,ח2,26/04/2022,ג׳סטין ביבר,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f3d,ח2,26/04/2022,מנדל שמעון עמר,אנגלית,present,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f3c,ח2,26/04/2022,ליאור אוחנה,אנגלית,home,עוז שלום,12:21,Tuesday
0,62799a657b083ca37dfe4f42,ח2,26/04/2022,טל חדד,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f45,ח2,26/04/2022,יעל בר זוהר,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f44,ח2,26/04/2022,יהודית מנדלבוים,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f46,ח2,26/04/2022,ליאור אוחנה,חשבון,home,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f43,ח2,26/04/2022,יאיר לפיד,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f41,ח2,26/04/2022,דונלד טראמפ,חשבון,evasion,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f4b,ח1,26/04/2022,אנג׳לינה ג׳ולי,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f4d,ח1,26/04/2022,בר רפאלי,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f4c,ח1,26/04/2022,ביבי נתניהו,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f49,ח1,26/04/2022,אגם בוחבוט,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f4a,ח1,26/04/2022,אמבר הרד,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f48,ח2,26/04/2022,נועה קירל,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f47,ח2,26/04/2022,מנדל שמעון עמר,חשבון,present,חיים כהן,08:22,Tuesday
0,62799a657b083ca37dfe4f55,ח2,26/04/2022,דונלד טראמפ,"תנ""ך",evasion,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f52,ח1,26/04/2022,שקד בן חמו,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f51,ח1,26/04/2022,עינב בן חמו,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f54,ח2,26/04/2022,דודו אהרון,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f4f,ח1,26/04/2022,סיטארה אלייב,היסטוריה,home,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f53,ח2,26/04/2022,ג׳סטין ביבר,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f50,ח1,26/04/2022,עדן מוזס,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f4e,ח1,26/04/2022,דודי ביטון,היסטוריה,present,שלי מיכאלאשוילי,08:25,Tuesday
0,62799a657b083ca37dfe4f5e,ח3,26/04/2022,בראד פיט,ספרות,home,אושרי גנאח,08:26,Tuesday
0,62799a657b083ca37dfe4f57,ח2,26/04/2022,יאיר לפיד,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f5d,ח3,26/04/2022,אביחי ממן,ספרות,present,אושרי גנאח,08:26,Tuesday
0,62799a657b083ca37dfe4f5b,ח2,26/04/2022,מנדל שמעון עמר,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f5c,ח2,26/04/2022,נועה קירל,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f58,ח2,26/04/2022,יהודית מנדלבוים,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f59,ח2,26/04/2022,יעל בר זוהר,"תנ""ך",present,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f5a,ח2,26/04/2022,ליאור אוחנה,"תנ""ך",home,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f56,ח2,26/04/2022,טל חדד,"תנ""ך",evasion,אלעד דהן,10:28,Tuesday
0,62799a657b083ca37dfe4f66,ח3,26/04/2022,עדן דדון,ספרות,present,אושרי גנאח,08:26,Tuesday
0,62799a657b083ca37dfe4f67,ח1,26/04/2022,אגם בוחבוט,ספרות,present,אושרי גנאח,12:30,Tuesday
0,62799a657b083ca37dfe4f68,ח1,26/04/2022,אמבר הרד,ספרות,evasion,אושרי גנאח,12:30,Tuesday
0,62799a657b083ca37dfe4f60,ח3,26/04/2022,ג׳ו ביידן,ספרות,present,אושרי גנאח,08:26,Tuesday
0,62799a657b083ca37dfe4f64,ח3,26/04/2022,דניאל אסייג,ספרות,present,אושרי גנאח,08:26,Tuesday
0,62799a657b083ca37dfe4f63,ח3,26/04/2022,גיא דהן,ספרות,present,אושרי גנאח,08:26,Tuesday
